url,titulo,categoria,origen,precio,precio_por_kg,peso_volumen,proteinas,carbohidratos,grasas,fibra,azucares,saturadas,sal,calorias,calorias_kj,texto_busqueda,norm_precio,norm_nutri,score_nutricional
https://www.ahorramas.com/aceite-de-oliva-virgen-extra-picual-oro-bailen-500ml-72510.html,aceite de oliva virgen extra picual oro bailén 500ml,aceite_oliva_virgen,ahorramas,12.87,25.74,500ml,0.0,0.0,91.4,,,16.1,,824.0,3389.0,aceite de oliva virgen extra picual oro bailén 500ml aceite_oliva_virgen,0.932,0.0,0.0
https://www.ahorramas.com/aceite-de-oliva-virgen-extra-oda-n-5-maestros-de-hojiblanca-500ml-53727.html,aceite de oliva virgen extra oda nº 5 maestros de hojiblanca 500ml,aceite_oliva_virgen,ahorramas,4.49,8.98,500ml,,,,,,,,,,aceite de oliva virgen extra oda nº 5 maestros de hojiblanca 500ml aceite_oliva_virgen,0.9774,0.0,0.0
https://www.ahorramas.com/aceite-oliva-virgen-extra-hojiblanca-5l-82364.html,aceite oliva virgen extra hojiblanca 5l,aceite_oliva_virgen,ahorramas,23.75,4.75,5l,0.0,,91.0,,,13.0,0.0,821.0,3374.0,aceite oliva virgen extra hojiblanca 5l aceite_oliva_virgen,0.8731,0.0,0.0
https://www.ahorramas.com/aceite-de-oliva-virgen-extra-variedad-picual-coosur-olivares-centenarios-1l-75681.html,aceite de oliva virgen extra variedad picual coosur olivares centenarios 1l,aceite_oliva_virgen,ahorramas,5.99,5.99,1l,,,,,,,,,,aceite de oliva virgen extra variedad picual coosur olivares centenarios 1l aceite_oliva_virgen,0.9693,0.0,0.0
https://www.ahorramas.com/arroz-alipende-1kg-redondo-69384.html,arroz alipende 1kg redondo,arroz_redondo,ahorramas,1.3,,1kg,,,,,,,,,,arroz alipende 1kg redondo arroz_redondo,0.9947,0.0,0.0
https://www.ahorramas.com/arroz-sos-1kg-granza-56601.html,arroz sos 1kg granza,arroz_redondo,ahorramas,1.88,,1kg,859.0,,11960.0,,19.0,,0.0,,,arroz sos 1kg granza arroz_redondo,0.9916,0.052,0.0
https://www.ahorramas.com/arroz-redondo-brillante-pack-2-77212.html,arroz redondo brillante pack 2,arroz_redondo,ahorramas,1.25,,,,,,10.0,,,,,,arroz redondo brillante pack 2 arroz_redondo,0.995,0.0,0.0
https://www.ahorramas.com/arroz-integral-alipende-1kg-redondo-84669.html,arroz integral alipende 1kg redondo,arroz_redondo,ahorramas,1.65,,1kg,,,,,,,,,,arroz integral alipende 1kg redondo arroz_redondo,0.9928,0.0,0.0
https://www.ahorramas.com/arroz-redondo-brillante-pack-2-xl-23413.html,arroz redondo brillante pack 2 xl,arroz_redondo,ahorramas,2.35,,,,,,10.0,,,,,,arroz redondo brillante pack 2 xl arroz_redondo,0.989,0.0,0.0
https://www.ahorramas.com/arroz-de-valencia-dacsa-1kg-46205.html,arroz de valencia dacsa 1kg,arroz_redondo,ahorramas,2.07,,1kg,7.69,759.0,1.0,2.1,0.59,0.2,0.0,344.0,1458.0,arroz de valencia dacsa 1kg arroz_redondo,0.9905,0.0004,0.0
https://www.ahorramas.com/arroz-sabroz-brillante-1kg-redondo-19768.html,arroz sabroz brillante 1kg redondo,arroz_redondo,ahorramas,2.78,,1kg,599.0,,119.0,,39.0,,19.0,,,arroz sabroz brillante 1kg redondo arroz_redondo,0.9867,0.0245,0.0
https://www.ahorramas.com/arroz-especial-paellas-sos-1kg-60250.html,arroz especial paellas sos 1kg,arroz_redondo,ahorramas,2.95,,1kg,,,,,,,,,,arroz especial paellas sos 1kg arroz_redondo,0.9858,0.0,0.0
https://www.ahorramas.com/arroz-do-calasparra-esperanza-1kg-60976.html,arroz do calasparra esperanza 1kg,arroz_redondo,ahorramas,3.54,,1kg,749.0,759.0,100.0,,,,0.025,347.0,1450.0,arroz do calasparra esperanza 1kg arroz_redondo,0.9826,0.0241,0.0
https://www.ahorramas.com/pluma-alipende-1kg-n5-49402.html,pluma alipende 1kg nº5,pasta_corta,ahorramas,1.2,,1kg,12.0,70.0,1.59,3.69,29.0,0.39,1.0,349.0,1478.0,pluma alipende 1kg nº5 pasta_corta,0.9952,0.0011,0.0
https://www.ahorramas.com/macarrones-garofalo-500g-penne-ziti-rigate-15908.html,macarrones garofalo 500g penne ziti rigate,pasta_corta,ahorramas,1.39,,500g,43.0,,,,20.0,,,,,macarrones garofalo 500g penne ziti rigate pasta_corta,0.9942,0.0035,0.0
https://www.ahorramas.com/rigatoni-garofalo-500g-50154.html,rigatoni garofalo 500g,pasta_corta,ahorramas,1.39,,500g,43.0,,,,29.0,,,,,rigatoni garofalo 500g pasta_corta,0.9942,0.0035,0.0
https://www.ahorramas.com/radiatori-garofalo-500g-15821.html,radiatori garofalo 500g,pasta_corta,ahorramas,1.39,,500g,43.0,,,,29.0,,,,,radiatori garofalo 500g pasta_corta,0.9942,0.0035,0.0
https://www.ahorramas.com/tiburon-alipende-500g-49926.html,tiburón alipende 500g,pasta_corta,ahorramas,0.8,,500g,129.0,70.0,1.59,3.69,2.99,0.39,1.0,349.0,1478.0,tiburón alipende 500g pasta_corta,0.9974,0.0184,0.0
https://www.ahorramas.com/pluma-n6-gallo-400g-77501.html,pluma nº6 gallo 400g,pasta_corta,ahorramas,1.0,,400g,12.0,68.0,2.0,3.0,3.59,0.59,1.0,344.0,,pluma nº6 gallo 400g pasta_corta,0.9963,0.0014,0.0
https://www.ahorramas.com/fideua-alipende-500g-49925.html,fideuá alipende 500g,pasta_corta,ahorramas,0.8,,500g,12.0,709.0,1.59,3.69,299.0,0.39,0.03,349.0,1478.0,fideuá alipende 500g pasta_corta,0.9974,0.0017,0.0
https://www.ahorramas.com/espirales-alipende-500g-con-vegetales-49960.html,espirales alipende 500g con vegetales,pasta_corta,ahorramas,1.1,,500g,12.0,70.0,29.0,4.0,3.69,0.49,0.03,354.0,1500.0,espirales alipende 500g con vegetales pasta_corta,0.9958,0.0012,0.0
https://www.ahorramas.com/macarron-integral-gallo-450g-73249.html,macarron integral gallo 450g,pasta_corta,ahorramas,1.88,,450g,,,2.0,,,,,,,macarron integral gallo 450g pasta_corta,0.9916,0.0,0.0
https://www.ahorramas.com/cous-cous-gallo-500g-mediano-75007.html,cous cous gallo 500g mediano,pasta_corta,ahorramas,2.02,,500g,,,,,210.0,,,,,cous cous gallo 500g mediano pasta_corta,0.9908,0.0,0.0
https://www.ahorramas.com/pajaritas-alipende-500g-con-vegetales-49961.html,pajaritas alipende 500g con vegetales,pasta_corta,ahorramas,1.1,,500g,12.0,70.0,2.0,4.0,3.69,0.49,1.0,354.0,1500.0,pajaritas alipende 500g con vegetales pasta_corta,0.9958,0.0012,0.0
https://www.ahorramas.com/pluma-alipende-500g-n5-49929.html,pluma alipende 500g nº5,pasta_corta,ahorramas,0.8,,500g,12.0,70.0,159.0,3.69,299.0,0.39,1.0,349.0,1478.0,pluma alipende 500g nº5 pasta_corta,0.9974,0.0017,0.0
https://www.ahorramas.com/helices-gallo-xl-al-bronce-450g-87071.html,helices gallo xl al bronce 450g,pasta_corta,ahorramas,1.39,,450g,14.0,66.0,2.0,3.0,3.59,0.59,0.03,344.0,,helices gallo xl al bronce 450g pasta_corta,0.9942,0.0011,0.0
https://www.ahorramas.com/espirales-alipende-500g-49932.html,espirales alipende 500g,pasta_corta,ahorramas,0.8,,500g,12.0,70.0,159.0,3.69,299.0,0.39,1.0,349.0,1478.0,espirales alipende 500g pasta_corta,0.9974,0.0017,0.0
https://www.ahorramas.com/macarrones-al-huevo-gallo-450g-58.html,macarrones al huevo gallo 450g,pasta_corta,ahorramas,1.75,,450g,139.0,,279.0,309.0,,99.0,,,,macarrones al huevo gallo 450g pasta_corta,0.9923,0.009,0.0
https://www.ahorramas.com/elicoidale-garofalo-500g-25233.html,elicoidale garofalo 500g,pasta_corta,ahorramas,1.39,,500g,,,,,,,,,,elicoidale garofalo 500g pasta_corta,0.9942,0.0,0.0
https://www.ahorramas.com/macarron-rayado-alipende-500g-con-vegetales-49962.html,macarrón rayado alipende 500g con vegetales,pasta_corta,ahorramas,1.1,,500g,129.0,70.0,2.0,49.0,,,0.039,,1500.0,macarrón rayado alipende 500g con vegetales pasta_corta,0.9958,0.0134,0.0
https://www.ahorramas.com/pluma-n3-gallo-400g-97902.html,pluma nº3 gallo 400g,pasta_corta,ahorramas,1.15,,400g,12.0,68.0,2.0,3.0,3.59,0.59,1.0,344.0,,pluma nº3 gallo 400g pasta_corta,0.9955,0.0012,0.0
https://www.ahorramas.com/plumas-sin-gluten-gallo-450g-46069.html,plumas sin gluten gallo 450g,pasta_corta,ahorramas,2.49,,450g,,,,,,,,,,plumas sin gluten gallo 450g pasta_corta,0.9882,0.0,0.0
https://www.ahorramas.com/plumas-gallo-xl-al-bronce-450g-87076.html,plumas gallo xl al bronce 450g,pasta_corta,ahorramas,1.39,,450g,14.0,66.0,2.0,3.0,3.59,0.59,0.03,344.0,,plumas gallo xl al bronce 450g pasta_corta,0.9942,0.0011,0.0
https://www.ahorramas.com/lenteja-cocida-alipende-400g-60129.html,lenteja cocida alipende 400g,legumbres_lentejas,ahorramas,0.9,2.25,400g,6.6,139.0,0.0,4.69,0.0,0.0,0.69,88.0,370.0,lenteja cocida alipende 400g legumbres_lentejas,0.9969,0.0008,0.0
https://www.ahorramas.com/lenteja-alipende-1kg-pardina-77272.html,lenteja alipende 1kg pardina,legumbres_lentejas,ahorramas,2.05,,1kg,249.0,369.0,1.99,259.0,129.0,0.39,,307.0,1290.0,lenteja alipende 1kg pardina legumbres_lentejas,0.9906,0.0138,0.0
https://www.ahorramas.com/lenteja-luengo-1kg-pardina-77244.html,lenteja luengo 1kg pardina,legumbres_lentejas,ahorramas,3.95,,1kg,,,,,,,,,,lenteja luengo 1kg pardina legumbres_lentejas,0.9803,0.0,0.0
https://www.ahorramas.com/lenteja-pardina-cocida-luengo-400g-53962.html,lenteja pardina cocida luengo 400g,legumbres_lentejas,ahorramas,1.3,3.25,400g,,,,,,,,,,lenteja pardina cocida luengo 400g legumbres_lentejas,0.9947,0.0,0.0
https://www.ahorramas.com/lentejas-de-la-abuela-litoral-425g-4403.html,lentejas de la abuela litoral 425g,legumbres_lentejas,ahorramas,1.95,,425g,5.79,8.9,279.0,3.69,0.89,1.0,56.1,90.0,378.0,lentejas de la abuela litoral 425g legumbres_lentejas,0.9912,0.0003,0.0
https://www.ahorramas.com/lentejas-riojana-litoral-425g-47089.html,lentejas riojana litoral 425g,legumbres_lentejas,ahorramas,2.35,,425g,569.0,,,290.0,,,,,,lentejas riojana litoral 425g legumbres_lentejas,0.989,0.0276,0.0
https://www.ahorramas.com/lenteja-pardina-calidad-extra-miau-1-kg-97238.html,lenteja pardina calidad extra miau 1 kg,legumbres_lentejas,ahorramas,2.75,,1kg,,,,,,,,,,lenteja pardina calidad extra miau 1 kg legumbres_lentejas,0.9868,0.0,0.0
https://www.ahorramas.com/lenteja-alipende-1kg-castellana-77273.html,lenteja alipende 1kg castellana,legumbres_lentejas,ahorramas,2.1,,1kg,249.0,369.0,19.0,259.0,12.0,3.0,,307.0,1290.0,lenteja alipende 1kg castellana legumbres_lentejas,0.9904,0.0135,0.0
https://www.ahorramas.com/lenteja-parda-roja-alipende-1k-29994.html,lenteja parda roja alipende 1k,legumbres_lentejas,ahorramas,1.99,,,259.0,329.0,21.0,279.0,1.69,0.49,,301.0,1263.0,lenteja parda roja alipende 1k legumbres_lentejas,0.991,0.0148,0.0
https://www.ahorramas.com/lenteja-verdina-calidad-extra-miau-1k-97239.html,lenteja verdina calidad extra miau 1k,legumbres_lentejas,ahorramas,2.5,,,,,,,,,,,,lenteja verdina calidad extra miau 1k legumbres_lentejas,0.9882,0.0,0.0
https://www.ahorramas.com/atun-claro-alipende-pack-6-en-aceite-oliva-84950.html,atún claro alipende pack 6 en aceite oliva,conservas_atun,ahorramas,4.9,15.71,"0,312kg",,,,,,,,,,atún claro alipende pack 6 en aceite oliva conservas_atun,0.9752,0.0,0.0
https://www.ahorramas.com/atun-claro-alipende-pack-6-al-natural-51289.html,atún claro alipende pack 6 al natural,conservas_atun,ahorramas,4.2,12.5,"0,336kg",,,,,,,,,,atún claro alipende pack 6 al natural conservas_atun,0.979,0.0,0.0
https://www.ahorramas.com/atun-claro-en-aceite-oliva-alipende-pack-3-83610.html,atún claro en aceite oliva alipende pack 3,conservas_atun,ahorramas,2.89,18.53,"0,156kg",,,,,,,,,,atún claro en aceite oliva alipende pack 3 conservas_atun,0.9861,0.0,0.0
https://www.ahorramas.com/atun-claro-alipende-pack-6-en-aceite-girasol-83612.html,atún claro alipende pack 6 en aceite girasol,conservas_atun,ahorramas,4.3,13.78,"0,312kg",,,,,,,,,,atún claro alipende pack 6 en aceite girasol conservas_atun,0.9784,0.0,0.0
https://www.ahorramas.com/atun-claro-alipende-pack-3-en-escabeche-83653.html,atún claro alipende pack 3 en escabeche,conservas_atun,ahorramas,2.65,16.99,"0,156kg",,,,,,,,,,atún claro alipende pack 3 en escabeche conservas_atun,0.9874,0.0,0.0
https://www.ahorramas.com/atun-claro-alipende-pack-6-en-aceite-oliva-virgen-extra-34468.html,atún claro alipende pack 6 en aceite oliva virgen extra,conservas_atun,ahorramas,5.8,18.59,"0,312kg",,,,,,,,,,atún claro alipende pack 6 en aceite oliva virgen extra conservas_atun,0.9703,0.0,0.0
https://www.ahorramas.com/atun-claro-albo-pack3-aceite-oliva-13993.html,atún claro albo pack3 aceite oliva,conservas_atun,ahorramas,5.59,27.81,"0,201kg",,,,,,,,,,atún claro albo pack3 aceite oliva conservas_atun,0.9715,0.0,0.0
https://www.ahorramas.com/atun-ribeira-pack-6-en-aceite-girasol-9541.html,atún ribeira pack 6 en aceite girasol,conservas_atun,ahorramas,3.59,11.51,"0,312kg",,,,,,,,,,atún ribeira pack 6 en aceite girasol conservas_atun,0.9823,0.0,0.0
https://www.ahorramas.com/atun-albo-pack-3-en-aceite-oliva-virgen-extra-44539.html,atún albo pack 3 en aceite oliva virgen extra,conservas_atun,ahorramas,5.59,27.81,"0,201kg",,,,,,,,,,atún albo pack 3 en aceite oliva virgen extra conservas_atun,0.9715,0.0,0.0
https://www.ahorramas.com/atun-claro-en-aceite-oliva-alipende-140g-84758.html,atún claro en aceite oliva alipende 140g,conservas_atun,ahorramas,3.7,26.43,140g,3.0,5.0,5.0,,9.0,5.0,,,,atún claro en aceite oliva alipende 140g conservas_atun,0.9817,0.0001,0.0
https://www.ahorramas.com/atun-ventresca-en-aceite-de-oliva-escuris-73g-62087.html,atún ventresca en aceite de oliva escuris 73g,conservas_atun,ahorramas,4.5,61.64,73g,,,,,,,,,,atún ventresca en aceite de oliva escuris 73g conservas_atun,0.9774,0.0,0.0
https://www.ahorramas.com/atun--alipende-260g-en-girasol-51288.html,atún alipende 260g en girasol,conservas_atun,ahorramas,3.29,12.65,260g,,0.0,,0.0,0.0,1.2,,183.0,,atún alipende 260g en girasol conservas_atun,0.9839,0.0,0.0
https://www.ahorramas.com/atun-claro-alipende-pack-3-al-natural-83662.html,atún claro alipende pack 3 al natural,conservas_atun,ahorramas,2.65,15.77,"0,168kg",,,,,,,,,,atún claro alipende pack 3 al natural conservas_atun,0.9874,0.0,0.0
https://www.ahorramas.com/atun-claro-en-aceite-de-girasol-calvo-pack-6-62333.html,atún claro en aceite de girasol calvo pack 6,conservas_atun,ahorramas,4.5,14.42,"0,312kg",20.0,0.0,23.0,,,3.0,1.0,286.0,1185.0,atún claro en aceite de girasol calvo pack 6 conservas_atun,0.9774,0.0005,0.0
https://www.ahorramas.com/atun-claro-ligero-en-aceite-de-oliva-virgen-alipende-pack-3-43323.html,atún claro ligero en aceite de oliva virgen alipende pack 3,conservas_atun,ahorramas,2.89,17.2,"0,168kg",,,,,,,,,,atún claro ligero en aceite de oliva virgen alipende pack 3 conservas_atun,0.9861,0.0,0.0
https://www.ahorramas.com/atun-alipende-650g-en-escabeche-83651.html,atún alipende 650g en escabeche,conservas_atun,ahorramas,6.99,10.75,650g,,,,900.0,0.0,,,142.0,,atún alipende 650g en escabeche conservas_atun,0.9639,0.0,0.0
https://www.ahorramas.com/atun-claro-calvo-pack-3-ligero-en-aceite-oliva-53144.html,atún claro calvo pack 3 ligero en aceite oliva,conservas_atun,ahorramas,4.5,26.79,"0,168kg",,,678.0,,,,,,,atún claro calvo pack 3 ligero en aceite oliva conservas_atun,0.9774,0.0,0.0
https://www.ahorramas.com/atun-alipende-52g-pack-3-en-tomate-65611.html,atún alipende 52g pack 3 en tomate,conservas_atun,ahorramas,2.1,13.46,52g,,,,,,,,,,atún alipende 52g pack 3 en tomate conservas_atun,0.9904,0.0,0.0
https://www.ahorramas.com/atun-bajo-en-sal-calvo-pack-3-en-aceite-oliva-59389.html,atún bajo en sal calvo pack 3 en aceite oliva,conservas_atun,ahorramas,4.5,28.85,"0,156kg",21.0,0.0,219.0,,0.0,33.0,0.169,278.0,1157.0,atún bajo en sal calvo pack 3 en aceite oliva conservas_atun,0.9774,0.0005,0.0
https://www.ahorramas.com/atun-alipende-650g--en-aceite-girasol-83611.html,atún alipende 650g en aceite girasol,conservas_atun,ahorramas,6.5,10.0,650g,,,,900.0,0.0,8.0,,,,atún alipende 650g en aceite girasol conservas_atun,0.9665,0.0,0.0
https://www.ahorramas.com/galleta-maria-alipende-800g-dorada-73362.html,galleta maria alipende 800g dorada,galletas_maria,ahorramas,1.4,,800g,,,,,,,14.0,,,galleta maria alipende 800g dorada galletas_maria,0.9942,0.0,0.0
https://www.ahorramas.com/galleta-la-buena-maria-fontaneda-707g-76152.html,galleta la buena maría fontaneda 707g,galletas_maria,ahorramas,2.8,,707g,7.7,76.0,11.0,229.0,24.0,5.1,0.769,438.0,1847.0,galleta la buena maría fontaneda 707g galletas_maria,0.9866,0.0003,0.0
https://www.ahorramas.com/galleta-maria-alipende-800g-73360.html,galleta maría alipende 800g,galletas_maria,ahorramas,1.4,,800g,,6.0,,269.0,,,9.0,,,galleta maría alipende 800g galletas_maria,0.9942,0.0,0.0
https://www.ahorramas.com/galletas-maria-dorada-sin-azucares-anadidos-gullon-zero-400g-77397.html,galletas maría dorada sin azúcares añadidos gullón zero 400g,galletas_maria,ahorramas,2.35,,400g,7.3,719.0,14.0,15.0,1.59,1.49,0.859,422.0,1771.0,galletas maría dorada sin azúcares añadidos gullón zero 400g galletas_maria,0.989,0.0004,0.0
https://www.ahorramas.com/galleta-maria-alipende-800g-integral-74676.html,galleta maría alipende 800g integral,galletas_maria,ahorramas,1.4,,800g,,,,,,,,,,galleta maría alipende 800g integral galletas_maria,0.9942,0.0,0.0
https://www.ahorramas.com/galletas-marbu-dorada-artiach-600200g-74048.html,galletas marbú dorada artiach 600200g,galletas_maria,ahorramas,3.37,,200g,6.59,73.0,17.0,2.0,19.0,7.79,304.0,475.0,1997.0,galletas marbú dorada artiach 600200g galletas_maria,0.9835,0.0002,0.0
https://www.ahorramas.com/galleta-gullon-dorada-600g-200g-77618.html,galleta gullón dorada 600g  200g,galletas_maria,ahorramas,2.49,,600g,,,,,,,,,,galleta gullón dorada 600g 200g galletas_maria,0.9882,0.0,0.0
https://www.ahorramas.com/galletas-maria-oro-de-cuetara-600g-33-38118.html,galletas maría oro de cuétara 600g  33%,galletas_maria,ahorramas,3.39,,600g,,,,,,,,,,galletas maría oro de cuétara 600g 33% galletas_maria,0.9834,0.0,0.0
https://www.ahorramas.com/galleta-integral-marielu-fontaneda-520g-64143.html,galleta integral marielu fontaneda 520g,galletas_maria,ahorramas,3.9,,520g,729.0,68.0,17.0,4.49,259.0,8.49,32.0,466.0,1955.0,galleta integral marielu fontaneda 520g galletas_maria,0.9806,0.0213,0.0
https://www.ahorramas.com/galleta-sin-azucar-anadido-marbu-dorada-300100gr-55046.html,galleta sin azúcar añadido marbú dorada 300100gr,galletas_maria,ahorramas,2.49,,,6.59,65.0,17.0,439.0,0.7,1.79,304.0,422.0,1769.0,galleta sin azúcar añadido marbú dorada 300100gr galletas_maria,0.9882,0.0003,0.0
https://www.ahorramas.com/galleta-dorada-marbu-artiach-600g-69728.html,galleta dorada marbú artiach 600g,galletas_maria,ahorramas,3.37,,600g,,,,,,,,,,galleta dorada marbú artiach 600g galletas_maria,0.9835,0.0,0.0
https://www.ahorramas.com/galletas-maria-dorada-pack-3-economico-gullon-600g-50638.html,galletas maría dorada pack 3 económico gullón 600g,galletas_maria,ahorramas,2.49,,600g,6.39,70.0,19.0,,19.0,9.29,0.3,480.0,2015.0,galletas maría dorada pack 3 económico gullón 600g galletas_maria,0.9882,0.0003,0.0
https://www.ahorramas.com/galletas-maria-sin-azucar-anadido-zero-gullon-400200g-95406.html,galletas maría sin azúcar añadido zero gullón 400200g,galletas_maria,ahorramas,2.65,,200g,7.0,759.0,11.0,4.59,0.5,1.39,1.0,408.0,1713.0,galletas maría sin azúcar añadido zero gullón 400200g galletas_maria,0.9874,0.0003,0.0
https://www.ahorramas.com/cereales-rellenos-de-chocolate-chocoflakes-cuetara-520g-58507.html,cereales rellenos de chocolate chocoflakes cuétara 520g,cereales_chocolate,ahorramas,2.99,,520g,,739.0,,350.0,,,81.0,,,cereales rellenos de chocolate chocoflakes cuétara 520g cereales_chocolate,0.9855,0.0,0.0
https://www.ahorramas.com/muesli-crujiente-alipende-500g-con-chocolate-negro-55322.html,muesli crujiente alipende 500g con chocolate negro,cereales_chocolate,ahorramas,2.35,,500g,,69.0,1529.0,4.69,2519.0,359.0,6.0,134.0,565.0,muesli crujiente alipende 500g con chocolate negro cereales_chocolate,0.989,0.0,0.0
https://www.ahorramas.com/cereales-rellenos-de-cacao-y-avellana-sin-gluten-alipende-500g-85171.html,cereales rellenos de cacao y avellana sin gluten alipende 500g,cereales_chocolate,ahorramas,2.5,,500g,539.0,669.0,,199.0,259.0,339.0,21.8,451.0,568.0,cereales rellenos de cacao y avellana sin gluten alipende 500g cereales_chocolate,0.9882,0.0245,0.0
https://www.ahorramas.com/cereales-de-arroz-inflado-cacao-s-gluten-alipende-500g-48335.html,cereales de arroz inflado cacao s/gluten alipende 500g,cereales_chocolate,ahorramas,2.1,,500g,,,,,,,,,,cereales de arroz inflado cacao s/gluten alipende 500g cereales_chocolate,0.9904,0.0,0.0
https://www.ahorramas.com/cereales-con-chocolate-choco-krispies-de-kelloggs-420g-62198.html,cereales con chocolate choco krispies de kelloggs 420g,cereales_chocolate,ahorramas,2.95,,420g,6.39,84.0,1.99,3.89,17.0,0.99,0.659,386.0,,cereales con chocolate choco krispies de kelloggs 420g cereales_chocolate,0.9858,0.0002,0.0
https://www.ahorramas.com/galletas-choco-crujientes-alipende-520g-86102.html,galletas choco crujientes alipende 520g,cereales_chocolate,ahorramas,2.65,,520g,,71.0,14.0,,289.0,459.0,,445.0,1871.0,galletas choco crujientes alipende 520g cereales_chocolate,0.9874,0.0,0.0
https://www.ahorramas.com/cereales-alipende-500g-bolas-con-cacao-29650.html,cereales alipende 500g bolas con cacao,cereales_chocolate,ahorramas,1.75,,500g,,,,,,,,,,cereales alipende 500g bolas con cacao cereales_chocolate,0.9923,0.0,0.0
https://www.ahorramas.com/cereales-integrales-de-chocolate-chocapic-375g-73473.html,cereales integrales de chocolate chocapic 375g,cereales_chocolate,ahorramas,3.39,,375g,8.99,73.69,4.89,7.79,22.49,1.39,0.229,389.0,1642.0,cereales integrales de chocolate chocapic 375g cereales_chocolate,0.9834,0.0003,0.0
https://www.ahorramas.com/cereales-de-avena-y-cholocate-negro-granola-special-k-kelloggs-320-gr-31132.html,cereales de avena y cholocate negro granola special k kelloggs 320 gr,cereales_chocolate,ahorramas,2.9,,,9.39,659.0,17.0,6.0,13.0,4.0,0.01,469.0,886.0,cereales de avena y cholocate negro granola special k kelloggs 320 gr cereales_chocolate,0.986,0.0004,0.0
https://www.ahorramas.com/cereales-alipende-500g-copos-de-cacao-76864.html,cereales alipende 500g copos de cacao,cereales_chocolate,ahorramas,1.99,,500g,629.0,79.69,199.0,5.19,24.19,1.0,10.5,370.0,1570.0,cereales alipende 500g copos de cacao cereales_chocolate,0.991,0.036,0.0
https://www.ahorramas.com/cereales-con-chocolate-negro-special-k-325g-67581.html,cereales con chocolate negro special k 325g,cereales_chocolate,ahorramas,3.85,,325g,8.29,81.0,6.19,6.0,17.0,329.0,4.0,424.0,,cereales con chocolate negro special k 325g cereales_chocolate,0.9809,0.0002,0.0
https://www.ahorramas.com/mini-galletas-the-simpsons-crunchy-arluy-400-g-67958.html,mini galletas the simpsons crunchy arluy 400 g,cereales_chocolate,ahorramas,3.99,,400g,5.29,72.0,17.0,259.0,21.0,239.0,32.0,467.0,1955.0,mini galletas the simpsons crunchy arluy 400 g cereales_chocolate,0.9801,0.0002,0.0
https://www.ahorramas.com/cereales-choconut-krave-de-kelloggs-410g-69382.html,cereales choconut krave de kelloggs 410g,cereales_chocolate,ahorramas,3.5,,410g,,,,,,,,,,cereales choconut krave de kelloggs 410g cereales_chocolate,0.9828,0.0,0.0
https://www.ahorramas.com/cereales-integrales-con-chocolate-negro-nestle-375g-81310.html,cereales integrales con chocolate negro nestlé 375g,cereales_chocolate,ahorramas,4.25,,375g,,,260.0,248.0,,,,,,cereales integrales con chocolate negro nestlé 375g cereales_chocolate,0.9787,0.0,0.0
https://www.ahorramas.com/cereales-kelloggs-375g-extra-con-chocolate-y-avellanas-58117.html,cereales kelloggs 375g extra con chocolate y avellanas,cereales_chocolate,ahorramas,3.99,,375g,,,115.0,,,,19.0,,,cereales kelloggs 375g extra con chocolate y avellanas cereales_chocolate,0.9801,0.0,0.0
https://www.ahorramas.com/cereales-oreo-os-320g-72973.html,cereales oreo os 320g,cereales_chocolate,ahorramas,3.99,,320g,7.9,81.0,2.19,3.99,27.0,0.89,2.5,382.0,1620.0,cereales oreo os 320g cereales_chocolate,0.9801,0.0002,0.0
https://www.ahorramas.com/cereales-sin-azucar-anadido-sin-gluten-chocozero-esgir-300g-8284.html,cereales sin azúcar añadido sin gluten chocozero esgir 300g,cereales_chocolate,ahorramas,2.59,,300g,7.8,78.359,3.799,5.69,0.59,1.579,0.14,357.0,1506.0,cereales sin azúcar añadido sin gluten chocozero esgir 300g cereales_chocolate,0.9877,0.0003,0.0
https://www.ahorramas.com/harina-de-avena-area-proteica-900g-chocolate-48704.html,harina de avena área proteica 900g chocolate,cereales_chocolate,ahorramas,3.85,,900g,,,,,,,,,,harina de avena área proteica 900g chocolate cereales_chocolate,0.9809,0.0,0.0
https://www.ahorramas.com/cereales-integrales-chocolate-all-bran-kelloggs-375g-57512.html,cereales integrales chocolate all-bran kelloggs 375g,cereales_chocolate,ahorramas,3.99,,375g,,,,,,,,,,cereales integrales chocolate all-bran kelloggs 375g cereales_chocolate,0.9801,0.0,0.0
https://www.ahorramas.com/cereales-kit-kat-nestle-330g-68720.html,cereales kit kat nestlé 330g,cereales_chocolate,ahorramas,3.69,,330g,7.89,69.49,10.99,6.39,24.7,4.79,0.379,420.0,1769.0,cereales kit kat nestlé 330g cereales_chocolate,0.9818,0.0002,0.0
https://www.ahorramas.com/cafe-con-leche-nescafe-dolce-gusto-16-capsulas-84208.html,café con leche nescafé dolce gusto 16 cápsulas,cafe_capsulas,ahorramas,4.95,,,2128.0,250.0,2.0,5.0,,,,,,café con leche nescafé dolce gusto 16 cápsulas cafe_capsulas,0.9749,0.0489,0.0
https://www.ahorramas.com/cafe-blonde-espresso-roast-intensidad-6-starbucks-10-caps-44691.html,café blonde espresso roast intensidad 6 starbucks 10 cáps,cafe_capsulas,ahorramas,3.99,,,,,,,,,,,,café blonde espresso roast intensidad 6 starbucks 10 cáps cafe_capsulas,0.9801,0.0,0.0
